arm,level,concord,seed,n_ad6,stop_reason,n_joint_shadow,terminal_post_corr,t1_max_dev,verdicts,true_l
ON,-0.6,discordant,55209,300,bank_exhausted,,0.0456285200323122,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,-0.516|-0.139|-0.038|-0.897|-1.546|-0.300|-0.145
OFF,-0.6,discordant,55209,198,all_resolved,,-0.005536993644753739,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.516|-0.139|-0.038|-0.897|-1.546|-0.300|-0.145
ON,-0.6,discordant,55210,260,all_resolved,,0.0187905699784865,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.493|-1.022|-0.331|-1.590|-1.031|-1.902|-1.247
OFF,-0.6,discordant,55210,203,all_resolved,,0.0052432066813645406,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.493|-1.022|-0.331|-1.590|-1.031|-1.902|-1.247
ON,-0.6,discordant,55211,252,all_resolved,,0.007005974956207112,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.835|-1.252|-0.425|-0.520|-0.666|-0.101|-0.439
OFF,-0.6,discordant,55211,193,all_resolved,,0.013174413129284685,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.835|-1.252|-0.425|-0.520|-0.666|-0.101|-0.439
ON,-0.6,discordant,55212,232,all_resolved,,0.04627629082427794,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.652|-1.535|-1.014|-1.030|-1.444|-1.161|-0.321
OFF,-0.6,discordant,55212,245,all_resolved,,0.026290186878795987,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.652|-1.535|-1.014|-1.030|-1.444|-1.161|-0.321
ON,-0.6,discordant,55213,183,all_resolved,,0.04698072823002083,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.052|-0.638|0.063|0.052|-0.172|-0.947|-0.615
OFF,-0.6,discordant,55213,204,all_resolved,,-0.031631655255823454,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.052|-0.638|0.063|0.052|-0.172|-0.947|-0.615
ON,-0.6,discordant,55214,300,bank_exhausted,,-0.0049156302054852614,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,-0.495|-0.979|0.341|-1.247|-1.779|-2.076|-0.091
OFF,-0.6,discordant,55214,199,all_resolved,,0.02051677598270071,0.0,FAIL|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,-0.495|-0.979|0.341|-1.247|-1.779|-2.076|-0.091
ON,-0.6,discordant,55215,300,bank_exhausted,,0.011009674243876883,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|PASS,-0.628|-0.047|-0.349|-0.640|-0.564|-0.779|0.264
OFF,-0.6,discordant,55215,300,bank_exhausted,,-0.014051134022354052,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.628|-0.047|-0.349|-0.640|-0.564|-0.779|0.264
ON,-0.6,discordant,55216,226,all_resolved,,-0.013554825579848162,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|PASS|FAIL,-0.899|-0.579|-0.616|0.360|-1.053|0.957|-0.036
OFF,-0.6,discordant,55216,300,bank_exhausted,,0.023993630801507102,0.0,REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|FAIL|PASS|FAIL,-0.899|-0.579|-0.616|0.360|-1.053|0.957|-0.036
ON,-0.6,discordant,55217,222,all_resolved,,0.013285554359016112,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|PASS|FAIL,-1.383|-1.538|-0.548|-1.070|0.109|0.744|0.244
OFF,-0.6,discordant,55217,300,bank_exhausted,,0.007849068954449163,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-1.383|-1.538|-0.548|-1.070|0.109|0.744|0.244
ON,-0.6,discordant,55218,247,all_resolved,,0.013145671126597421,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.931|-0.727|-0.288|-0.306|-1.020|-2.104|-0.139
OFF,-0.6,discordant,55218,174,all_resolved,,-0.002648940073376756,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.931|-0.727|-0.288|-0.306|-1.020|-2.104|-0.139
ON,-0.6,discordant,55219,248,all_resolved,,0.01137756220968632,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.750|-0.639|-0.422|-0.258|-0.972|-2.304|0.052
OFF,-0.6,discordant,55219,300,bank_exhausted,,0.024475779937958124,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,0.750|-0.639|-0.422|-0.258|-0.972|-2.304|0.052
ON,-0.6,discordant,55220,221,all_resolved,,-0.0020347585716349657,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.646|-1.132|-0.123|-0.328|-1.229|-0.270|-1.160
OFF,-0.6,discordant,55220,300,bank_exhausted,,0.02770868002565529,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.646|-1.132|-0.123|-0.328|-1.229|-0.270|-1.160
ON,-0.6,discordant,55221,300,bank_exhausted,,0.007924017151266548,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-1.407|-0.288|-0.201|-1.045|-0.886|-0.782|-0.877
OFF,-0.6,discordant,55221,188,all_resolved,,-0.011587032606924964,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.407|-0.288|-0.201|-1.045|-0.886|-0.782|-0.877
ON,-0.6,discordant,55222,300,bank_exhausted,,0.010024549873112123,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.105|-1.079|-0.196|0.365|-1.027|-1.039|-1.504
OFF,-0.6,discordant,55222,265,all_resolved,,-0.022876655519535643,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-0.105|-1.079|-0.196|0.365|-1.027|-1.039|-1.504
ON,-0.6,discordant,55223,200,all_resolved,,0.024054813480868714,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.085|-0.173|-1.367|-1.052|-0.712|0.114|0.360
OFF,-0.6,discordant,55223,197,all_resolved,,0.006365256801329549,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.085|-0.173|-1.367|-1.052|-0.712|0.114|0.360
ON,-0.6,discordant,55224,260,all_resolved,,0.04588713621325634,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|PASS|FAIL,-0.504|-1.658|-1.607|0.053|-0.731|0.538|-1.169
OFF,-0.6,discordant,55224,300,bank_exhausted,,-0.017541916761238268,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.504|-1.658|-1.607|0.053|-0.731|0.538|-1.169
ON,-0.6,discordant,55225,212,all_resolved,,-0.005107302937093912,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.939|-0.973|-0.864|-0.583|-0.445|-0.643|-0.111
OFF,-0.6,discordant,55225,212,all_resolved,,-0.02424268903282249,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.939|-0.973|-0.864|-0.583|-0.445|-0.643|-0.111
ON,-0.6,discordant,55226,300,bank_exhausted,,0.01529430930807851,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.263|-1.302|-0.764|-0.334|-0.518|-1.220|-0.249
OFF,-0.6,discordant,55226,300,bank_exhausted,,-0.006455214553594838,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.263|-1.302|-0.764|-0.334|-0.518|-1.220|-0.249
ON,-0.6,discordant,55227,300,bank_exhausted,,0.022494493698902433,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.612|-1.115|-0.532|-0.301|-1.140|0.722|-0.857
OFF,-0.6,discordant,55227,300,bank_exhausted,,0.027396128816241157,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.612|-1.115|-0.532|-0.301|-1.140|0.722|-0.857
ON,-0.6,discordant,55228,300,bank_exhausted,,0.01034642800749201,0.0,REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.214|-0.782|1.005|-1.114|0.001|-0.166|-0.709
OFF,-0.6,discordant,55228,300,bank_exhausted,,-0.038315305405940456,0.0,REFER_BORDERLINE|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,0.214|-0.782|1.005|-1.114|0.001|-0.166|-0.709
ON,-0.6,discordant,55229,300,bank_exhausted,,0.03660456150588927,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,-0.741|-1.259|-0.692|0.923|0.120|-0.458|-0.759
OFF,-0.6,discordant,55229,198,all_resolved,,-0.015783073805598284,0.0,FAIL|FAIL|FAIL|PASS|PASS|FAIL|FAIL,-0.741|-1.259|-0.692|0.923|0.120|-0.458|-0.759
ON,-0.6,discordant,55230,300,bank_exhausted,,0.007930954315771151,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL,-1.614|-1.204|-0.874|0.144|0.338|-1.288|-0.701
OFF,-0.6,discordant,55230,300,bank_exhausted,,0.0065450945595802845,0.0,FAIL|FAIL|FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL,-1.614|-1.204|-0.874|0.144|0.338|-1.288|-0.701
ON,-0.6,discordant,55231,300,bank_exhausted,,-0.011345493321336062,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,-0.982|-0.575|-1.386|-0.579|-0.146|-0.372|-0.631
OFF,-0.6,discordant,55231,300,bank_exhausted,,-0.0027790048556177414,0.0,FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,-0.982|-0.575|-1.386|-0.579|-0.146|-0.372|-0.631
ON,-0.6,discordant,55232,216,all_resolved,,0.006967208646945645,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.269|-0.318|-0.020|-0.295|-1.532|-2.299|-0.839
OFF,-0.6,discordant,55232,300,bank_exhausted,,0.010217613465471129,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.269|-0.318|-0.020|-0.295|-1.532|-2.299|-0.839
ON,-0.6,discordant,55233,260,all_resolved,,0.03742566488341424,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.676|-0.450|-0.857|0.188|-0.665|-0.490|-0.101
OFF,-0.6,discordant,55233,300,bank_exhausted,,-0.024067545034015453,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,-0.676|-0.450|-0.857|0.188|-0.665|-0.490|-0.101
ON,-0.6,discordant,55234,300,bank_exhausted,,-0.0013456573874187205,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,-0.880|-0.564|-1.561|-1.428|0.052|0.017|0.121
OFF,-0.6,discordant,55234,300,bank_exhausted,,-0.01572249900279022,0.0,FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|PASS|FAIL,-0.880|-0.564|-1.561|-1.428|0.052|0.017|0.121
ON,-0.6,discordant,55235,178,all_resolved,,0.017491761314230234,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,-0.732|-0.515|-0.695|-0.575|0.567|-0.894|-0.177
OFF,-0.6,discordant,55235,300,bank_exhausted,,-0.0071048351989998135,0.0,FAIL|FAIL|FAIL|FAIL|PASS|FAIL|REFER_BORDERLINE,-0.732|-0.515|-0.695|-0.575|0.567|-0.894|-0.177
ON,-0.6,discordant,55236,265,all_resolved,,0.030110564340975105,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.919|-0.856|0.254|-0.088|-0.943|0.090|-0.356
OFF,-0.6,discordant,55236,246,all_resolved,,-0.011512459985491424,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-0.919|-0.856|0.254|-0.088|-0.943|0.090|-0.356
ON,-0.6,discordant,55237,228,all_resolved,,0.013527430936609892,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-2.469|-1.252|-0.408|0.219|-0.465|-0.761|-1.410
OFF,-0.6,discordant,55237,195,all_resolved,,-0.006642217518371175,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-2.469|-1.252|-0.408|0.219|-0.465|-0.761|-1.410
ON,-0.6,discordant,55238,197,all_resolved,,0.028276063395332403,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.519|-0.547|-0.097|-0.581|-0.813|-0.162|-0.767
OFF,-0.6,discordant,55238,194,all_resolved,,-0.008634349855045489,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.519|-0.547|-0.097|-0.581|-0.813|-0.162|-0.767
ON,-0.6,discordant,55239,282,all_resolved,,0.01136259630047851,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.468|0.077|-1.176|-0.710|-0.374|-1.051|-1.520
OFF,-0.6,discordant,55239,193,all_resolved,,-0.028597374246562963,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.468|0.077|-1.176|-0.710|-0.374|-1.051|-1.520
ON,0.0,concordant,55240,293,all_resolved,,0.03561227464744912,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55240,300,bank_exhausted,,-0.0041711113211228565,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55241,300,bank_exhausted,,0.005830892725595936,0.0,FAIL|REFER_BORDERLINE|PASS|FAIL|PASS|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55241,206,all_resolved,,0.003825886902415254,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55242,194,all_resolved,,0.020748920261571168,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55242,300,bank_exhausted,,-0.01166533226833465,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55243,300,bank_exhausted,,0.008133776168024449,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55243,246,all_resolved,,-0.017293571408541496,0.0,PASS|PASS|FAIL|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55244,300,bank_exhausted,,0.054143984680813204,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55244,209,all_resolved,,0.029511785608660718,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55245,203,all_resolved,,0.020287374616485228,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55245,218,all_resolved,,-0.027039166775043134,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55246,300,bank_exhausted,,0.028778072528559843,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55246,300,bank_exhausted,,-0.014761520418703447,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|PASS|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55247,300,bank_exhausted,,0.022202469732055467,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55247,234,all_resolved,,0.0005285690246551273,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55248,300,bank_exhausted,,-0.015505780584512201,0.0,FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55248,300,bank_exhausted,,0.006550648178885994,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55249,300,bank_exhausted,,0.01385917894722591,0.0,PASS|PASS|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55249,248,all_resolved,,-0.03187801200427729,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55250,300,bank_exhausted,,0.05843782989825679,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55250,300,bank_exhausted,,-0.011431155415039689,0.0,REFER_BORDERLINE|REFER_BORDERLINE|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55251,200,all_resolved,,0.027270337467641452,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55251,248,all_resolved,,-0.03795954989790299,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55252,300,bank_exhausted,,-0.004485649109462776,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55252,300,bank_exhausted,,0.014531859949605855,0.0,FAIL|REFER_BORDERLINE|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55253,300,bank_exhausted,,-0.005379893406949707,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55253,229,all_resolved,,0.006171067600272774,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55254,202,all_resolved,,0.02488282309048801,0.0,FAIL|PASS|PASS|PASS|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55254,300,bank_exhausted,,-0.0011470585376840085,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55255,180,all_resolved,,0.04079909897082096,0.0,PASS|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55255,300,bank_exhausted,,0.009923631669072654,0.0,FAIL|FAIL|FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55256,300,bank_exhausted,,0.03599379903097898,0.0,PASS|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55256,300,bank_exhausted,,0.007581795043964097,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55257,270,all_resolved,,0.019898072613144586,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55257,300,bank_exhausted,,0.010037586495309631,0.0,FAIL|PASS|PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55258,300,bank_exhausted,,0.01578895634855257,0.0,PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55258,300,bank_exhausted,,0.018310012119144976,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55259,300,bank_exhausted,,-0.002690225233459562,0.0,FAIL|FAIL|PASS|PASS|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55259,300,bank_exhausted,,0.013446655886350235,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55260,300,bank_exhausted,,0.013104816708493535,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55260,300,bank_exhausted,,-0.010266191312390035,0.0,FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55261,300,bank_exhausted,,0.013379279420125895,0.0,REFER_BORDERLINE|PASS|FAIL|FAIL|PASS|PASS|PASS,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55261,300,bank_exhausted,,-0.003119992636046775,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55262,184,all_resolved,,0.0012223908117852684,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55262,300,bank_exhausted,,0.017853660153464096,0.0,FAIL|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55263,300,bank_exhausted,,0.01319510003307377,0.0,REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55263,300,bank_exhausted,,-0.02022759837843787,0.0,REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|PASS|PASS|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55264,300,bank_exhausted,,0.009825991006049513,0.0,FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55264,300,bank_exhausted,,0.016061038378451332,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55265,300,bank_exhausted,,0.011611825508657822,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55265,300,bank_exhausted,,0.01459277787695603,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55266,300,bank_exhausted,,0.020086878397738143,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55266,300,bank_exhausted,,0.0033932147780570336,0.0,REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55267,300,bank_exhausted,,0.025793218787593785,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|PASS|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55267,300,bank_exhausted,,-0.021100873192460852,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55268,300,bank_exhausted,,-0.003097718741444279,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55268,295,all_resolved,,-0.006775943214394723,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55269,300,bank_exhausted,,-0.0051431174076445,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|PASS|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55269,300,bank_exhausted,,0.009657723306042379,0.0,FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55270,189,all_resolved,,0.029586503228002513,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55270,300,bank_exhausted,,0.023993772909420993,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
ON,0.0,concordant,55271,233,all_resolved,,0.003760690621106354,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
OFF,0.0,concordant,55271,300,bank_exhausted,,-0.01041576077191477,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL|PASS|FAIL,0.000|0.000|0.000|0.000|0.000|0.000|0.000
