cand_id,tier,true_t_spike,true_ell_spike,hat_t_spike,hat_ell_spike,sd_t_spike,sd_ell_spike,n_trials_spike,decision_spike,true_t_seizure,true_ell_seizure,hat_t_seizure,hat_ell_seizure,sd_t_seizure,sd_ell_seizure,n_trials_seizure,decision_seizure,true_t_lpd,true_ell_lpd,hat_t_lpd,hat_ell_lpd,sd_t_lpd,sd_ell_lpd,n_trials_lpd,decision_lpd,true_t_gpd,true_ell_gpd,hat_t_gpd,hat_ell_gpd,sd_t_gpd,sd_ell_gpd,n_trials_gpd,decision_gpd,true_t_lrda,true_ell_lrda,hat_t_lrda,hat_ell_lrda,sd_t_lrda,sd_ell_lrda,n_trials_lrda,decision_lrda,true_t_grda,true_ell_grda,hat_t_grda,hat_ell_grda,sd_t_grda,sd_ell_grda,n_trials_grda,decision_grda,true_t_other,true_ell_other,hat_t_other,hat_ell_other,sd_t_other,sd_ell_other,n_trials_other,decision_other,n_trials_total
151,crowd,0.04099519969100288,-0.5580567832909165,-0.054281585536997155,0.7180756255718965,0.17305643552032493,0.27564451422557684,34,pass,0.17193760679637404,-0.5402435490415107,0.8891025090083107,-0.6365828746541767,0.5793839205406732,0.444324084795017,10,fail,-0.5036166587331217,-1.2885731557297402,0.1801901187088489,-0.3090452327313992,0.3838223150080766,0.4553224855460696,10,fail,0.28865770102694593,-1.437736677128119,0.07568234289960907,-0.31337563031134225,0.3248664623157507,0.34873633840454776,25,fail,-0.3658323817541687,-0.3731283146416413,0.01350415931516136,0.5323659209018732,0.08436422717969722,0.186795522371768,120,refer,-0.5698782839200476,-0.7178708088711726,-0.12244836377572751,0.43776290575377086,0.10090945378393684,0.21590897989727775,120,refer,-0.7206808738140401,-1.0776255233073986,-0.5273927121254912,-0.143992821332118,0.24910265241203775,0.3050419313926466,29,fail,348
152,crowd,-0.621827150552907,-0.2713773813381932,-0.29959385936159194,0.3657976332154484,0.10934417899809769,0.14986015157085172,120,refer,-0.9180285685096186,-1.07758974419192,0.5449286156557197,-0.2039207137705366,0.256527406967461,0.3248052247530311,22,fail,-0.5063660351367669,-0.501272971697232,-0.13175333458160918,0.04899330413790341,0.23749062837698967,0.29000167012934125,31,fail,-0.49703992370551053,-0.5227050747584472,-0.18505769009978704,0.18498973701929983,0.1502628777077524,0.226556274267059,88,refer,-0.7174543224076233,-0.014751536777629415,-0.22994163426103767,0.6562641048029874,0.09479107340520199,0.24626538675740273,118,refer,-0.30117189306498116,-0.5485822011827302,0.018531833254588785,0.498728525139465,0.09252499030140482,0.18983924240715003,106,refer,-0.36769883063386793,-0.5302225417542152,-0.6585677091801471,-0.31979732697126945,0.3832793504522816,0.3924519554022122,15,fail,500
153,crowd,0.3085009283384434,0.1348687473471601,0.32524292616376266,0.6955910555934973,0.14927659725012488,0.27425692686059583,34,pass,-0.03710167363882298,-0.2662807292118322,0.10189942874667215,1.1149938455634618,0.16916554776032744,0.4001592659368536,17,pass,0.744310719296185,-0.12542318132243657,0.40322379828394345,0.19814270700238704,0.12032665199602104,0.1906313946889525,75,fail,0.23104132849218317,-0.7566353104023671,-0.16325517973099282,-0.1716845908739176,0.228347228931457,0.30235611267046786,33,fail,0.04374001114044911,0.3389343529153405,0.012684175092396166,0.9932239684092675,0.11438306968588881,0.3069614700461753,29,pass,-0.4227462366458485,0.2725312251139957,-0.6038013394020895,-0.38092955387833655,0.38432801857762205,0.518663144219283,12,fail,0.41483506650416185,-0.09413028508558635,0.2690167544893833,0.38007535836875594,0.10076797857647637,0.14588317736752623,120,refer,320
154,crowd,-1.0700765870156892,-0.6315622514592882,-0.46405344145973615,-0.11848833752239078,0.20622743398117702,0.2113849514099918,56,fail,1.02338936938511,-0.9118127955920503,0.5552676363800675,-0.11203889616100436,0.28759362664336907,0.3362859232724609,22,fail,-1.0474759693567588,-0.3816484186199217,-0.2605172951504859,0.4361623373902788,0.09061470934011266,0.15383969433691708,120,refer,-0.13239216096643608,-0.2977573362826697,-0.17692790629837435,0.31692945538075795,0.12321206090110559,0.19452724676383976,120,refer,0.2066762807491183,-0.3848555819609377,0.0663387072004189,-0.06533934063138386,0.22027772517779484,0.30340155182987727,36,fail,0.6471525960627964,-0.5423690826505065,0.35337274537577834,-0.38613364424743646,0.4052554493807907,0.45805370497673503,10,fail,0.17501143115573434,-0.6439115732003147,-0.8465215954277991,-0.35426541768233805,0.5221478882896858,0.4549167987682973,10,fail,374
155,crowd,0.4810769237436474,-1.02741875145946,-0.08389373828934822,0.030797961875728173,0.15704445006880088,0.19863867496108573,66,refer,0.09751970288745053,-0.0008087521208354764,0.011252520143859858,0.5612369855103684,0.10487770287626567,0.18005747808994024,83,refer,0.14096413363817736,-0.2410320343409406,0.015579955303944095,0.4725525841554134,0.1087893589787283,0.1857609382965211,76,refer,0.8257584070269445,-0.3541431418539408,0.24246038193422953,0.212716210444539,0.1373696050736433,0.21885267061671795,59,refer,0.7962314065996134,-0.5952542157178118,0.29524469670513637,0.2475535145751466,0.12149593369407787,0.21853765992819987,57,refer,0.5765375166602775,-0.2997498727477775,0.2797289766558383,0.3380486161725321,0.11965290886006545,0.2114340763482073,75,refer,-0.5913402729917172,0.3810769837677464,-0.14084081976672713,0.5375656315857889,0.10323252167840612,0.18155986687655865,84,refer,500
156,crowd,0.08553334053487424,-0.20118022210103198,-0.10075941823332775,1.1245093374147543,0.19671217982122893,0.5176054664170099,10,pass,0.18427758645856937,-0.7378817383660423,-0.13392762103837688,-0.1631925245199135,0.24311085961795884,0.3293055710678911,22,fail,0.3163032762409438,-0.17465675189068458,-0.36057619687578973,-0.43955952513395363,0.28704750319489497,0.4584142524091703,11,fail,0.2362654047489776,0.044943570164715396,-0.050921538007897206,0.4275635490688921,0.11169041990425288,0.20086182684929527,120,refer,0.16396840110807517,-0.6829547768379514,-0.4200050130586743,-0.805501647900764,0.45748219215726177,0.526061466873387,10,fail,-1.10403535991961,-0.4722998034457365,-1.0825479228223973,-0.4680554806916694,0.3820632896699346,0.47348450835226347,25,fail,0.22555986550785645,-0.6655593060086256,0.0895118483180824,0.25179365208126125,0.10260823713448285,0.1465494973044955,120,refer,318
157,crowd,0.1292681165689419,-0.8874286358918753,0.194489103621929,1.0819091646578647,0.23447941585297946,0.4960172610572482,10,pass,-0.017472427347683755,-0.40487873070391245,0.1013384103994145,-0.3134708937206675,0.4128358637077783,0.38321251428402475,15,fail,-0.02255839086899089,-0.9764372630829263,-0.13147612694523028,-0.18115237178394566,0.3730961654398013,0.39236045017455495,17,fail,0.055844735823682067,-0.297855014055756,-0.12359023200435024,-0.07132230178964333,0.17844897387424852,0.2283448967833566,67,fail,1.3717942111963703,-0.2925058062352375,0.6043052796688602,0.30224867417413404,0.10063284992196442,0.14983526975011008,120,refer,0.9588084360452767,0.007294697723797705,0.37898463869254123,0.37352071897382083,0.0948321054469631,0.15670046046144337,120,refer,-0.234114913881715,-0.4976994640343257,-0.20404094885659335,0.5656330227381114,0.09072738988903734,0.15364231255102745,120,refer,469
158,crowd,0.4732676815226879,-0.6665666093872545,0.4326490504215949,-0.5501767285513018,0.38530534641978975,0.3995817545490178,14,fail,0.376372217975809,-0.2895278858527303,0.04602128658628518,0.9039503937169726,0.12715697234058687,0.288664654015997,32,pass,0.18243367339873448,-0.1937749841216045,0.13685771964170873,0.21895589791849943,0.10399121140924318,0.17325042260170245,88,fail,-0.1614892009442591,-0.5826441709775876,-0.1321043459488662,0.18090391696333205,0.14995109083583372,0.22209043208511098,120,refer,-0.15990374854152029,-0.42378624729315084,-0.011557879044467577,-0.08405066360418596,0.15796861584894284,0.2796568897962515,45,fail,-0.5946158722872092,0.15611061497617584,-0.5570663092758706,-0.24039828341882738,0.36360420454171566,0.408986716100222,25,fail,-0.2554785185706087,-0.3221611551309442,-0.006314385695157024,-0.09289831901020967,0.1630294517477081,0.2735665637052394,37,fail,361
159,crowd,0.2248136727030994,0.22061255636270666,0.04521490180489821,0.6919433600292709,0.1468852222636908,0.26828015869773586,37,pass,0.07434817386854585,-0.5242371901186618,0.05623213624298522,-0.361592632400197,0.36382328379575174,0.4477725710489931,11,fail,1.1350305827312062,-0.1030314765353404,0.3973929978489063,0.42871241638468666,0.09472064955899741,0.148471622371223,120,refer,-0.8631728714287037,-1.157683720965278,-0.41218033694222733,-0.16912874019755078,0.25716033108346104,0.29128711496213794,61,fail,0.3848109788971767,-0.9892476547180387,0.30594220527269217,-0.40134848586216926,0.5127059227813788,0.45978712504282193,10,fail,-0.1574307847458875,-0.9522876170440973,-0.13521403163020923,0.0017749037908176184,0.19863163562012096,0.2796162738944053,61,fail,0.8708299201566995,-0.5210162490415973,0.6231658382101319,0.1557011443983199,0.13282268205157124,0.1710604813693529,94,fail,394
160,crowd,-0.4929143112574385,0.5766525328429295,-0.24121674780113317,0.8964123060593143,0.1794192820034187,0.35895258852263034,20,pass,0.9632361239169647,-0.2340010695848208,0.5033749385748334,0.47745888514965606,0.10405736780361297,0.1758632023628568,88,refer,0.07535847273718088,0.2940648359249571,0.04868137845838439,0.6183569356853685,0.0904121354257733,0.1786513213135075,89,refer,-0.06377656369213969,-0.5744582009508064,-0.09128624267924634,-0.1030892945980164,0.17835699600333968,0.2605830240246846,42,fail,-0.4655543691096088,0.14510908372802067,-0.242339434240511,0.49049786524673195,0.1411959603732356,0.2814644474466277,80,refer,0.030909993372295178,-0.06955749868785016,0.03624506038670104,0.6148530576938579,0.09802189764436729,0.2077352607240811,85,refer,-0.851882969206533,-0.21059010417520516,-0.36650922493795685,0.4388431098411364,0.11161887604870714,0.17353126837161117,96,refer,500
161,crowd,-0.3611896560673529,0.4140145045434524,-0.11600449424265248,0.7744018096906075,0.1481641265797884,0.2815393966416754,32,pass,0.29265730082650704,0.1863758574244062,0.1697963436439749,0.6028435526263338,0.09834260080600375,0.18357286450283783,78,refer,-0.39826105751367885,0.12530007021880035,-0.12750098081008834,0.7549181320890416,0.09305457283119523,0.17265778796573414,95,refer,0.644707968331431,0.5086053971171576,0.32668158796377755,0.6508609402769743,0.10116804653144366,0.19100809189870133,78,pass,0.16699998829994292,0.2322076206528803,0.06318909125336225,0.6023184815536082,0.10382971364502899,0.2170170596462723,81,refer,0.2723662086030305,0.07666692509370454,0.1062213807931407,0.7042065538404964,0.09086022728937204,0.20427058708931325,81,refer,-0.34243646726093163,-0.422160850276611,-0.11847725271515376,0.09693879618674395,0.11897380267383778,0.21330113424335967,55,refer,500
162,crowd,0.049898263047273524,-0.5805770433597294,0.1592285228563167,-0.10857573779823869,0.18487855295619102,0.21267609266837575,56,fail,-0.22581045082984033,-0.7437112157984285,0.1714610743914273,0.1718522228046662,0.12637498764636235,0.1716201792872112,89,fail,0.1792920629608722,0.08478359700581556,-0.3690452644643396,-0.4792576226616781,0.2908340241465184,0.46056385291296453,11,fail,0.412387705196486,-0.5167114123597959,0.0771382653284564,-0.3542002074505661,0.3236392873315648,0.38082041830037944,16,fail,0.4501092232277833,-0.7281893514566788,0.045580680862590976,0.09799536035326836,0.12998757300205221,0.21358438488310533,103,fail,-0.5942999116569249,-0.5426298445324855,-0.046662832019020356,-0.31613189571990524,0.3338182452672882,0.44741073959873795,12,fail,0.5561859822160541,-1.11911086645498,0.36342910504481635,-0.17537184477087456,0.20058965634869486,0.33769684960776336,21,fail,308
163,crowd,0.745021661674972,-0.7313217518176038,0.3750261062571307,0.24443428986815027,0.11915547395391804,0.17649070406792872,83,refer,0.5587465906522242,0.002114124025499986,0.2581985106255835,0.598157265207684,0.08839475676239551,0.1681522865663986,91,refer,-0.21572817246898196,-0.47080868614195687,-0.13239971902908237,0.456364724968412,0.10413895694484192,0.1693663467124303,96,refer,-0.32650245449861676,-0.03511628247929394,-0.09387750400235645,0.8546961357873502,0.14276541394833484,0.31872791484871865,27,pass,-0.035867820609287636,-0.059727793238048,0.1273089674252898,0.3417941247850141,0.12141771841957019,0.2058650384904015,97,refer,-0.3136925334109042,-0.9404558536758618,-0.11515152754059549,-0.19543264613799288,0.26947094529195814,0.38510350143727545,18,fail,0.6825344009684656,-0.11944348929736823,0.254988756321512,0.3180793825661238,0.11521277949932143,0.1690322027041438,88,refer,500
164,crowd,-0.6473075336024482,-0.37093845922022406,-0.2144123087637607,0.2432473054869934,0.10901014215090632,0.14685855619698998,120,refer,-0.21790792028214254,-0.20534505641935386,-0.2014024215217417,1.0811896081592092,0.12239737904581474,0.39358983645968904,17,pass,-1.4437788598471852,-0.3576825410366606,-0.6892733350774474,0.05164006197782527,0.18391955085072556,0.280381162286565,42,fail,-0.25719602036228945,-0.10934731451570115,-0.0822089229609402,0.4442339159601046,0.10887047541951969,0.20957255345070933,120,refer,-0.06359147126580907,-0.4783309888179028,0.20678287592296102,-0.013881383522558436,0.16001064057324121,0.28390352735572816,32,fail,0.5734514379706009,-0.6891957688747958,0.0861189491715389,-0.14915777146391218,0.18433817229019947,0.31736689154275416,27,fail,-1.3971749408294187,-0.07133786943619322,-0.5717594717374765,0.3546377797653168,0.10541276320262537,0.1469572914629832,120,refer,478
165,crowd,0.207881342937173,-0.263304641462352,0.08922365763698106,0.6677488130339275,0.1332460084908822,0.23832048373685025,45,pass,0.04927948917566212,0.6151221809575134,0.02686911313924894,0.7828600003343986,0.10003593476941135,0.19637478780982648,70,pass,0.8605812357911071,-0.06245773456006731,0.41697935010275927,0.6258374023087466,0.0763546970981086,0.1460521861760228,120,refer,0.2712348639767662,0.22582464602448832,0.20386239350199403,0.7287368005296173,0.11098521484160036,0.23829332258146527,57,pass,-0.40114220858966787,-0.03772494999729975,-0.08893163822447742,0.5895863400339565,0.09775046059294897,0.2282374198103053,120,refer,0.034141828259006184,0.1199388749611221,-0.08971008118224136,1.4149670232226697,0.1573634495620156,0.4856282904333661,12,pass,-0.042420531965491545,0.24397304247233048,0.05112061927143622,1.2071612649905832,0.16633983332068691,0.4180896494983415,15,pass,439
166,crowd,0.09866405498849953,-0.8056424008637786,-0.18984742256315573,-0.26942731006123943,0.20455144516624973,0.2917392451907893,28,fail,0.3471371015356439,-0.7191254366351328,0.08717151672752767,0.08222579054774323,0.13335177728347836,0.21716791050919998,52,fail,-0.11847598616292848,-0.6462419982506785,0.041375765466323565,0.37573369832820297,0.08593788299528536,0.14427738224085415,120,refer,0.2528933906281728,0.07512830581985108,0.031876199018158274,0.39346592440687256,0.09758318524677462,0.18069754735707574,120,refer,0.117946633966921,-0.6965411435790652,0.19179018199818657,-0.05031894092062319,0.20520796552664508,0.31011230731551015,26,fail,-0.2859410978248935,0.004249588024017703,-0.1028879664455699,1.2281345235955363,0.13765113343911767,0.4882534150023709,12,pass,-0.6227928702329398,-0.39231973004039516,-0.026114964857875917,0.36513904513568374,0.10684810106401413,0.148030996507358,120,refer,478
167,crowd,-0.18790094265874005,-0.2513154997423547,0.06780480516700528,0.32304983620380157,0.13972423308976026,0.17402166447957557,92,refer,0.127029348539694,0.28806266032986966,0.11841516548896193,0.327221827553296,0.11995960074577901,0.1963160629861987,65,refer,-0.038512172784735614,0.16054465878720153,-0.08071170451724928,0.46808557976130377,0.10548464858887477,0.1967412812472508,72,refer,0.415293148221272,-0.06539363962983569,0.29416898267734365,0.3648396531478224,0.1079641451927511,0.23048668955037308,61,refer,-0.290432221767985,0.04047216832586886,-0.08560481427995678,0.8117348207618273,0.09437555847597011,0.229366226469954,70,refer,-0.315992741207188,0.8185555849559376,-0.17737663701257866,0.9171992378788527,0.10049264107424279,0.30061757339004364,71,refer,-0.27667217613083667,0.3344744224106187,-0.07196040388692133,0.5819089091860874,0.1005150369620719,0.1908374167322836,69,refer,500
168,crowd,-0.10528218929161788,-0.23597813209105412,-0.150365829653728,0.33938711064616506,0.11214099407669753,0.17722734215598784,82,refer,-0.8363968809984144,-0.4702239095655669,-0.2856102423725022,0.2748165193043596,0.12370724301152548,0.17239644136409443,85,refer,0.23986825742630613,-0.5511465796059347,-0.12030330455743413,-0.0765144583475063,0.22239706332718087,0.3509658846807766,21,fail,0.6531042946226581,-0.46049921935965465,0.2598006601062631,0.42230973654091697,0.09704284951195233,0.20475027375218396,85,refer,-0.08465435137847499,-0.8101760101182325,-0.09137073775343989,0.4281176022935477,0.11769378722828909,0.23379162363146583,67,refer,-0.9736218846053348,-0.40892686158861147,-0.34816541020744735,0.4512285443523635,0.15988327564425017,0.2796793867687367,81,refer,1.8088099294773547,-0.319004431556257,0.7663148828212185,0.1928066929266437,0.12703596184732655,0.17801560673970013,79,refer,500
169,crowd,1.0721646806430007,-0.7894432570825984,0.16774578078963515,-0.33957425877133884,0.22044169828902732,0.3634023046241222,19,fail,0.08302274754906476,-0.824670203624436,0.13328447854150824,-0.2449495947654974,0.45564880523465556,0.3950156406237079,14,fail,-0.991289670626725,-0.840314729653022,-0.41409416215794853,0.1560692690524832,0.1592221771827493,0.21506113061458526,67,fail,-0.6723309504217078,-0.6629860576390046,-0.22840394260228816,0.3090546914440481,0.14210967327953053,0.22717206998258566,120,refer,1.79151169833472,-0.6602049087230468,0.5412982650621091,0.1261017566272676,0.13984008831797345,0.21033805632952218,61,fail,0.00965451760977216,-0.848172478987008,0.07684857489349803,-0.3679429035876195,0.35087753664868343,0.4512548692384925,11,fail,-0.4152202907344813,-0.05609535092444029,-0.20425326063300836,0.5516691111227753,0.09488657325997925,0.1525678603136215,120,refer,412
170,crowd,0.21261412725648055,-0.1791055400953609,-0.02211262100546012,0.6480822898791215,0.1317272170547303,0.22466266322797468,54,pass,-0.7454487139078707,0.3755090345068945,-0.25767305375518984,0.6015705919119729,0.08441957381952712,0.15533801853275708,110,refer,-0.5058149251520438,0.0026501935213039673,-0.42300189041960906,-0.1534997174844577,0.24273533342587897,0.3711386631778068,20,fail,0.3707706652332705,0.17927118495629474,0.32168882928591214,1.0589050895724472,0.16749760349586762,0.41430762874136096,15,pass,-0.2241338355381682,-0.25981353050263556,-0.02960871776505293,0.6187275713224316,0.09224175639497244,0.19984312574891075,102,refer,-0.33403419847149163,-0.07024374638598135,-0.09176135037229734,0.5374303258663361,0.09578374597145216,0.21948800424335166,79,refer,-0.480487052867851,0.1500639373704029,-0.35710635644205607,0.5236133329758946,0.09714971412054434,0.15642138202975384,120,refer,500
171,crowd,0.5644390511005797,0.17405239134275452,0.05740020579318299,0.6623616912470757,0.16471528816366815,0.246116213876191,44,pass,-0.36699197491338265,-0.385713395946972,-0.12918105635166302,0.32985896854358954,0.09851076679388254,0.1503692554115418,120,refer,0.03171730824131887,-0.6594347010606043,-0.34910228204220417,-0.7235571946220387,0.5446639187847845,0.47824232247351917,10,fail,0.7285394676113071,-0.7130808764311957,0.38127560820717704,0.12023326616023233,0.1079572429053358,0.162433729946101,120,refer,0.8074054736811767,-0.7155748765497489,0.3833205723782116,0.09096560528004709,0.14122450966111222,0.22166421414609572,55,fail,-0.038222595902772584,-1.0660427217090207,0.0863488587935812,-0.39346671255968646,0.38986505594253507,0.4468174953341698,11,fail,-0.8109690162166323,-0.3324021423508102,-0.3747105629110865,0.16840629319738948,0.10173201028476123,0.15473183100379545,110,fail,470
172,crowd,0.5663345763535528,-0.17833813889566424,0.1820629069594977,0.6266081003518984,0.1380688688639453,0.2206543069314712,55,pass,-0.7905312262585152,-0.043831668247071076,-0.3259464615572105,0.44151264600204826,0.08839842219024308,0.15200931559637937,120,refer,-0.41045574581072763,0.17008910651253234,-0.11652588751741207,0.7103167252494051,0.08622035291302985,0.15594726524650768,120,refer,-0.3488274477631655,-0.1489820401126288,-0.049769769332521,0.5109052962324221,0.10381645580542496,0.21853182126596948,119,refer,0.2404998457559765,-0.6546747976863418,-0.10722361488439201,-0.1935816225772352,0.3154354388335933,0.4078558063460116,18,fail,-0.16661227615736998,-0.8068831987316958,0.011756505783194806,-0.4311422786411589,0.3149978614571024,0.4899289685873106,10,fail,-0.28145770810039183,-0.5330336164485228,-0.14517825847882335,0.09129419521537563,0.162250506546318,0.20839938638739935,58,fail,500
173,crowd,-0.8848366885576214,-0.4571123267849983,-0.4004822894011078,0.6011475858342866,0.12767760907615372,0.20452671761018987,65,pass,0.4539502905794232,-0.2126435813899809,0.1819217277835013,0.3591825637283572,0.11529414791465098,0.16852211775271703,95,refer,0.17412278265660505,-0.47144463414195736,0.10842628602366826,0.17392014182435145,0.1286828268961743,0.19758747688645756,64,fail,0.18308445606781235,-0.23960806013807884,0.06843791786969841,0.72577756651344,0.11602093895757074,0.23443472118158873,59,pass,-0.3967115135647815,0.3429456204471604,-0.290814138760204,0.552471749323459,0.13804792572142988,0.2746842276098324,76,refer,-0.8373065381652092,-0.139194881500546,-0.5697082159844056,0.382499538134884,0.232520922269211,0.35278960034130835,69,refer,0.3952998088863316,-0.12079780763602835,0.27342686073154454,0.2878040623775824,0.10532845834107885,0.18993342908098015,72,refer,500
174,crowd,0.6317771039994421,-0.42821680010484,0.40030508710694135,0.16234536382300258,0.14150103250874813,0.1865193590557624,73,refer,-0.06227027243612899,-0.09404400165179547,0.0656086273129466,0.4024114667568853,0.12066668022019585,0.17815014444967517,80,refer,-1.4328838414025709,-0.06658251930239967,-0.3041717103397027,0.47180805478973076,0.10526781604466356,0.19126415788970624,89,refer,-0.28004491522899033,-1.0583507846688707,0.08096220423001445,-0.1974882696292435,0.2733517256245395,0.3063414867089026,31,fail,0.9145238095827315,0.3276729085594869,0.4592548432594774,0.5222544124299136,0.09906350298960231,0.18905067774035852,73,refer,0.007360800710474833,-0.12697611572150644,0.053398017500578834,0.5941503012734688,0.10218375527825287,0.23233540311669523,75,refer,-1.0016736345240032,-0.06579193119443752,-0.36862478014928135,0.34984295822577066,0.1256909310941232,0.18161270866384754,79,refer,500
175,crowd,-0.6267392872123979,-0.22146625246142293,-0.2308453328648032,0.4261918556520913,0.10501344366860665,0.14671178850182146,120,refer,0.9823746957647609,-0.6252259770406671,0.11602981475152616,1.3370586303439056,0.1749833492965591,0.5227470082833252,10,pass,0.051280047969244145,-0.36511184469072966,0.026332949946769872,0.12550393870047188,0.15034731329621842,0.22431093120805357,54,fail,1.0656284244033094,-0.12622257064097342,0.34753883993211476,0.6204618105563249,0.0989573042978792,0.1729465252976343,106,pass,-0.3430563427758635,-0.6136059682385903,0.03650121190785822,0.28329933740835267,0.1106334955892687,0.20241576237098752,92,refer,-0.4598154646603595,0.05153884725266633,-0.14667236740271222,0.48635571955001133,0.10992679777511576,0.21960061292409375,107,refer,-0.2680820314696759,-0.16173011291872463,0.09912423879908422,1.2792754714329286,0.17254271000980148,0.49377872860266586,11,pass,500
176,crowd,0.3989185413064479,-0.8680220951518067,-0.003000816652110821,0.34806477959264404,0.11287825791518666,0.14627728443018498,120,refer,0.11791039106692096,-0.8084543227966587,0.4545307806456411,-0.10224140350819927,0.2024951840315789,0.3057744586741699,25,fail,0.6677259355927289,-0.8729939314120498,0.1614927672492555,-0.14833528584938235,0.2510799655151431,0.3443770182147534,20,fail,0.39660632403911933,-0.4446732101816459,0.2929607207749159,-0.753531978980463,0.28798135750099907,0.4651990798478424,10,fail,0.9678166163574061,-1.188661099570292,0.9433647173959486,-0.3291215071118208,0.4318845134911943,0.45004105573318226,10,fail,-0.35298244971796117,-0.9035032216140757,0.036217061096434654,0.2913666636783701,0.09974975406990085,0.1785054205717046,120,refer,0.5836730259987514,-1.2212346846806799,0.26673989517751273,-0.26506056986407334,0.2736862332697712,0.3538111090920437,18,fail,323
177,crowd,0.5251422431493037,-0.19510191694182105,0.19803913499885023,0.31366969242608356,0.10944063119547268,0.16175615395681392,100,refer,-0.6334839956107273,-0.37474351964718533,-0.060734489824164614,0.3197244591138438,0.10593961622926716,0.1653432733393011,97,refer,-0.19635429105832028,0.07303844781297897,-0.1477341128403366,1.2203300357992797,0.1809283069038759,0.46996604850188306,12,pass,0.7925944568850628,-0.7166366527849016,0.1670924258166633,0.14643813844852205,0.13379832221129911,0.2035585905805169,77,refer,0.777115863028431,-0.0934381762282123,0.32898327887729883,0.5009294822829298,0.09638983667132511,0.16025522283717872,115,refer,-0.2601059079774424,-0.3449470653366768,-0.7618379097713776,-0.6302660410977893,0.36803305664083924,0.47964725829021204,18,fail,-0.5680477504620026,-0.6462384213070511,-0.34898286573774695,0.16224932628099584,0.11333773715505528,0.1754259449498727,81,refer,500
178,crowd,-0.14231188224043306,-0.4012621056369789,0.18425694357400957,-0.38243218489733066,0.24802512818710418,0.368123421990997,17,fail,-0.040235287754992854,-0.42183980965347456,0.19242139751225246,1.1557739884788496,0.16191885646652057,0.415781165842572,15,pass,-0.41168968838979986,-0.1712385793385282,-0.09721971584035366,0.48629785991097374,0.09033456624066499,0.149840462590822,120,refer,0.413141409074012,-0.7312287083745621,0.797871899062681,-0.15014044679926816,0.2020309156502056,0.2944958683267081,27,fail,-0.9798505844457124,0.3145491931569953,-0.6356250620870649,0.4459528549845537,0.2206259037028503,0.3363100441837678,120,refer,0.1684202958450431,-0.9563330736153592,0.05644775440596474,-0.003275695992777365,0.2239236919275489,0.30166907685999456,35,fail,0.17801956398602667,-0.5310932692531317,-0.0428916870924168,0.3267207624673006,0.1047273668609084,0.14880435551503343,120,refer,454
179,crowd,-0.7932260002080112,-0.208090749930684,-0.41242613571616643,0.2854389886203998,0.1259405781615078,0.16470381016337532,98,refer,0.1237849130052014,-0.341005006128345,0.05210151666944,0.21640167986871778,0.12123493574139069,0.18066813444379903,76,refer,0.47805127471269954,0.6658918861281318,0.29068576890667835,0.9457297056349293,0.10097135148621389,0.2287150401342162,54,pass,-0.4930687910991025,-0.10033673054697106,-0.13643471146091232,0.6642290351247702,0.1098532159162705,0.24094437681978886,74,refer,-0.11103093248259695,0.6177532597800701,0.02250618381348811,1.1570122627115829,0.13293031901608454,0.38408534953264434,18,pass,-0.022380251854415407,0.23607965605341902,-0.06972899099858641,0.5922313102477537,0.1039844435080453,0.2160314847830114,90,refer,1.3975937819480904,0.6447891191161019,0.5387443355865872,0.4654463991098705,0.10110923832453315,0.17206121881503061,90,refer,500
180,crowd,0.25320122217703145,-0.29248149775701815,0.16535973821783886,0.6810364189013947,0.16211241875807506,0.24720907089852753,44,pass,-0.37783290380878937,-0.28883544872638334,-0.1026948026253418,0.08696066374272116,0.12467713641454964,0.20095124780717072,63,fail,-0.05134461273146032,0.21157655117925628,-0.057568005060647263,0.40983099761924086,0.08170680214215849,0.14949288676191405,120,refer,-0.6916581825149052,0.028502424836760187,-0.3568078241035211,0.5000653750609109,0.13960671963363214,0.2602928308049571,120,refer,0.2809190610784333,-0.7763522692473752,0.07804670423489,-0.1438386477459868,0.31702658603881934,0.36613665682731616,19,fail,-0.2875526173873236,-0.6287800659914651,-0.15800787833325994,-0.2541943753904908,0.4695395214801142,0.458290141820365,11,fail,-0.3456576108607458,-0.649841677622278,-0.1634531083535271,0.38322436737141874,0.10408361970867962,0.15302107665286963,120,refer,497
181,crowd,-1.307777001019989,-0.26018564582550546,-0.44293551318228025,0.0750595992249771,0.11624092893527337,0.1450564301843471,120,refer,-0.921834490118876,-0.7129483949038571,-0.4057028120497338,-0.00017752608008570145,0.23426368283989626,0.27298929300738,33,fail,1.2528403387756957,0.09296699720549445,0.5560530864691926,0.5488955373875046,0.09332947443177912,0.1506379360326742,120,refer,-0.24328117923524104,-0.8006918451629192,-0.1709241635611621,-0.2728679215930577,0.22929516671372185,0.3251200530897059,30,fail,0.6291160331434715,-0.7722000758886761,0.2022518655710456,-0.4184704581114657,0.4360348685008372,0.4388475261787155,14,fail,-0.2859524554378635,-0.8252164948341048,-0.1047140776084906,-0.35992490616310957,0.389337287781661,0.43674448075495803,16,fail,0.21153716759803454,-0.5283534824654006,0.1597384892849028,0.3352782826712641,0.10267126734767579,0.14658994353745175,120,refer,453
